"entity_id","type","status","name","path","owner","proof"
"agent:release-discord-announcement-skill:c1f1c758b8","agent","implemented","Release Discord Announcement Skill",".agents/skills/release-changelog-discord-message/SKILL.md","Engineering Delivery Lead",".agents/skills/release-changelog-discord-message/SKILL.md"
"agent:release-changelog-skill:68ee856b41","agent","implemented","Release Changelog Skill",".agents/skills/release-changelog/SKILL.md","Engineering Delivery Lead",".agents/skills/release-changelog/SKILL.md"
"agent:release-coordination-skill:4f53f436a4","agent","implemented","Release Coordination Skill",".agents/skills/release/SKILL.md","Engineering Delivery Lead",".agents/skills/release/SKILL.md"
"agent:active-mission:4f1a86e0a2","agent","implemented","Active Mission",".agents/state/active-mission.md","Engineering Delivery Lead",".agents/state/active-mission.md"
"agent:agent-evals:0aa2c0b667","agent","implemented","Agent Evals",".agents/state/agent-evals.md","Engineering Delivery Lead",".agents/state/agent-evals.md"
"agent:board-context:ed61eea66b","agent","implemented","Board Context",".agents/state/board-context.md","Engineering Delivery Lead",".agents/state/board-context.md"
"agent:current-focus:8aff660c16","agent","implemented","Current Focus",".agents/state/current-focus.md","Engineering Delivery Lead",".agents/state/current-focus.md"
"agent:decision-register:805bff7c8b","agent","implemented","Decision Register",".agents/state/decision-register.md","Engineering Delivery Lead",".agents/state/decision-register.md"
"agent:luc-33-roost-docker-backed-local-api-harness-proof:bda7c3be60","agent","implemented","LUC-33 Roost Docker-backed local API harness proof",".agents/state/evidence/LUC-33/roost-docker-local-api-harness-proof.md","Engineering Delivery Lead",".agents/state/evidence/LUC-33/roost-docker-local-api-harness-proof.md"
"agent:luc-659-local-readiness-probe-evidence:8dfdde2d55","agent","implemented","LUC-659 local readiness probe evidence",".agents/state/evidence/LUC-659/2026-07-12-local-readiness-probe.md","Engineering Delivery Lead",".agents/state/evidence/LUC-659/2026-07-12-local-readiness-probe.md"
"agent:luc-712-local-readiness-restart-evidence:b4d0f836c4","agent","implemented","LUC-712 local readiness restart evidence",".agents/state/evidence/LUC-712/2026-07-12-local-readiness-restart.md","Engineering Delivery Lead",".agents/state/evidence/LUC-712/2026-07-12-local-readiness-restart.md"
"agent:next-steps:5c20d2ed8c","agent","implemented","Next Steps",".agents/state/next-steps.md","Engineering Delivery Lead",".agents/state/next-steps.md"
"agent:paperclip-project-journal:d3d08874d2","agent","implemented","Paperclip Project Journal",".agents/state/project-journal.md","Engineering Delivery Lead",".agents/state/project-journal.md"
"agent:paperclip-softwarehouse-project-memory:902050bd11","agent","implemented","Paperclip Softwarehouse Project Memory",".agents/state/project-memory.md","Engineering Delivery Lead",".agents/state/project-memory.md"
"agent:paperclip-softwarehouse-project-memory:f15bcb8566","agent","implemented","Paperclip Softwarehouse Project Memory",".agents/state/README.md","Engineering Delivery Lead",".agents/state/README.md"
"agent:responsibility-learning:0e6ca585af","agent","implemented","Responsibility Learning",".agents/state/responsibility-learning.md","Engineering Delivery Lead",".agents/state/responsibility-learning.md"
"agent:risk-register:5d5a3d43f8","agent","implemented","Risk Register",".agents/state/risk-register.md","Engineering Delivery Lead",".agents/state/risk-register.md"
"agent:softwarehouse-agent-activation-governance:658262e12d","agent","implemented","Softwarehouse Agent Activation Governance",".agents/state/softwarehouse-agent-activation-governance.md","Engineering Delivery Lead",".agents/state/softwarehouse-agent-activation-governance.md"
"agent:softwarehouse-agent-role-readiness-audit:022b2f6402","agent","implemented","Softwarehouse Agent Role Readiness Audit",".agents/state/softwarehouse-agent-role-readiness-audit.md","Engineering Delivery Lead",".agents/state/softwarehouse-agent-role-readiness-audit.md"
"agent:softwarehouse-architecture-gap-analysis:d2f295ccca","agent","implemented","Softwarehouse Architecture Gap Analysis",".agents/state/softwarehouse-architecture-gap-analysis.md","Engineering Delivery Lead",".agents/state/softwarehouse-architecture-gap-analysis.md"
"agent:softwarehouse-autonomous-delivery-architecture:15b59f8a88","agent","implemented","Softwarehouse Autonomous Delivery Architecture",".agents/state/softwarehouse-autonomous-delivery-architecture.md","Engineering Delivery Lead",".agents/state/softwarehouse-autonomous-delivery-architecture.md"
"agent:softwarehouse-complementarity-audit:baa6078a16","agent","implemented","Softwarehouse Complementarity Audit",".agents/state/softwarehouse-complementarity-audit.md","Engineering Delivery Lead",".agents/state/softwarehouse-complementarity-audit.md"
"agent:softwarehouse-cost-token-and-context-policy:a513fe298f","agent","implemented","Softwarehouse Cost, Token, And Context Policy",".agents/state/softwarehouse-cost-token-policy.md","Engineering Delivery Lead",".agents/state/softwarehouse-cost-token-policy.md"
"agent:softwarehouse-departments:68d80350b5","agent","implemented","Softwarehouse Departments",".agents/state/softwarehouse-departments.md","Engineering Delivery Lead",".agents/state/softwarehouse-departments.md"
"agent:softwarehouse-feature-slice-traceability-audit:36ec36456a","agent","implemented","Softwarehouse Feature Slice Traceability Audit",".agents/state/softwarehouse-feature-slice-traceability-audit.md","Engineering Delivery Lead",".agents/state/softwarehouse-feature-slice-traceability-audit.md"
"agent:softwarehouse-goal-and-routine-governance:14ccfabdea","agent","implemented","Softwarehouse Goal And Routine Governance",".agents/state/softwarehouse-goal-routine-governance.md","Engineering Delivery Lead",".agents/state/softwarehouse-goal-routine-governance.md"
"agent:softwarehouse-innovation-to-product-lifecycle:ccdf35996f","agent","implemented","Softwarehouse Innovation To Product Lifecycle",".agents/state/softwarehouse-innovation-to-product-lifecycle.md","Engineering Delivery Lead",".agents/state/softwarehouse-innovation-to-product-lifecycle.md"
"agent:softwarehouse-owner-direction-and-proposal-loop:7a3744f27f","agent","implemented","Softwarehouse Owner Direction And Proposal Loop",".agents/state/softwarehouse-owner-direction-proposal-loop.md","Engineering Delivery Lead",".agents/state/softwarehouse-owner-direction-proposal-loop.md"
"agent:softwarehouse-owner-interface-contract:c74810a53e","agent","implemented","Softwarehouse Owner Interface Contract",".agents/state/softwarehouse-owner-interface-contract.md","Engineering Delivery Lead",".agents/state/softwarehouse-owner-interface-contract.md"
"agent:softwarehouse-paperclip-operating-mechanics:6a00e283e6","agent","implemented","Softwarehouse Paperclip Operating Mechanics",".agents/state/softwarehouse-paperclip-operating-mechanics.md","Engineering Delivery Lead",".agents/state/softwarehouse-paperclip-operating-mechanics.md"
"agent:softwarehouse-procedure-system:62e371edae","agent","implemented","Softwarehouse Procedure System",".agents/state/softwarehouse-procedure-system.md","Engineering Delivery Lead",".agents/state/softwarehouse-procedure-system.md"
"agent:softwarehouse-product-architecture-index:6f1a75f501","agent","implemented","Softwarehouse Product Architecture Index",".agents/state/softwarehouse-product-architecture-index.md","Engineering Delivery Lead",".agents/state/softwarehouse-product-architecture-index.md"
"agent:softwarehouse-resource-access-matrix:90a084f14a","agent","implemented","Softwarehouse Resource Access Matrix",".agents/state/softwarehouse-resource-access-matrix.md","Engineering Delivery Lead",".agents/state/softwarehouse-resource-access-matrix.md"
"agent:softwarehouse-resource-policy:2de075cbb4","agent","implemented","Softwarehouse Resource Policy",".agents/state/softwarehouse-resource-policy.md","Engineering Delivery Lead",".agents/state/softwarehouse-resource-policy.md"
"agent:softwarehouse-secret-requirements:d263e80e0b","agent","implemented","Softwarehouse Secret Requirements",".agents/state/softwarehouse-secret-requirements.md","Engineering Delivery Lead",".agents/state/softwarehouse-secret-requirements.md"
"agent:softwarehouse-stage0-foundation:5b127a0e6c","agent","implemented","softwarehouse-stage0-foundation",".agents/state/softwarehouse-stage0-foundation.md","Engineering Delivery Lead",".agents/state/softwarehouse-stage0-foundation.md"
"agent:softwarehouse-stage-1-delivery-foundation:3d86286ee3","agent","implemented","Softwarehouse Stage 1 Delivery Foundation",".agents/state/softwarehouse-stage1-delivery-foundation.md","Engineering Delivery Lead",".agents/state/softwarehouse-stage1-delivery-foundation.md"
"agent:softwarehouse-stage-1-recommended-first-action:8101a54119","agent","implemented","Softwarehouse Stage 1 Recommended First Action",".agents/state/softwarehouse-stage1-recommended-first-action.md","Engineering Delivery Lead",".agents/state/softwarehouse-stage1-recommended-first-action.md"
"agent:softwarehouse-standard-stack:3125bdc01b","agent","implemented","Softwarehouse Standard Stack",".agents/state/softwarehouse-standard-stack.md","Engineering Delivery Lead",".agents/state/softwarehouse-standard-stack.md"
"agent:softwarehouse-task-lifecycle-contract:4b365cc441","agent","implemented","Softwarehouse Task Lifecycle Contract",".agents/state/softwarehouse-task-lifecycle-contract.md","Engineering Delivery Lead",".agents/state/softwarehouse-task-lifecycle-contract.md"
"agent:softwarehouse-v0-readiness-audit:973797723f","agent","implemented","Softwarehouse V0 Readiness Audit",".agents/state/softwarehouse-v0-readiness-audit.md","Engineering Delivery Lead",".agents/state/softwarehouse-v0-readiness-audit.md"
"agent:softwarehouse-v1-goals-and-routines-audit:d268a8c14f","agent","implemented","Softwarehouse V1 Goals And Routines Audit",".agents/state/softwarehouse-v1-goals-routines-audit.md","Engineering Delivery Lead",".agents/state/softwarehouse-v1-goals-routines-audit.md"
"agent:stage-1-activation-packet-roost:6451969250","agent","implemented","Stage 1 Activation Packet: Roost",".agents/state/stage1-activation-roost.md","Engineering Delivery Lead",".agents/state/stage1-activation-roost.md"
"agent:stage-1-activation-packet-soar:92098fdc37","agent","implemented","Stage 1 Activation Packet: Soar",".agents/state/stage1-activation-soar.md","Engineering Delivery Lead",".agents/state/stage1-activation-soar.md"
"agent:system-health:b1620d63a5","agent","implemented","System Health",".agents/state/system-health.md","Engineering Delivery Lead",".agents/state/system-health.md"
"agent:context-capture-workflow:02fabb1dc3","agent","implemented","Context Capture Workflow",".agents/workflows/context-capture.md","Engineering Delivery Lead",".agents/workflows/context-capture.md"
"agent:llm-wiki-maintainer:a18b9a3e5b","agent","implemented","LLM Wiki Maintainer","packages/plugins/plugin-llm-wiki/agents/wiki-maintainer/AGENTS.md","Plugin Platform Lead","packages/plugins/plugin-llm-wiki/agents/wiki-maintainer/AGENTS.md"
"agent:agents:b19d1471f6","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/ceo/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/ceo/AGENTS.md"
"agent:agents:a407e8f633","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/cto/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/cto/AGENTS.md"
"agent:agents:35daf04255","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/qa/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/company-defaults/core-exec-team/agents/qa/AGENTS.md"
"agent:agents:4e1e52d165","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/product/product-design/agents/ux-designer/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/product/product-design/agents/ux-designer/AGENTS.md"
"agent:agents:2a990c2a1b","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/cto/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/cto/AGENTS.md"
"agent:agents:b2810118d6","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/qa/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/qa/AGENTS.md"
"agent:agents:b96874dde7","agent","implemented","AGENTS","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/senior-coder/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/bundled/software-development/product-engineering/agents/senior-coder/AGENTS.md"
"agent:agents:e399283d23","agent","implemented","AGENTS","packages/teams-catalog/catalog/optional/content/content-machine/agents/content-lead/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/optional/content/content-machine/agents/content-lead/AGENTS.md"
"agent:agents:e3d542a2ff","agent","implemented","AGENTS","packages/teams-catalog/catalog/optional/operations/agent-enablement/agents/ai-agent-development-partner/AGENTS.md","Engineering Delivery Lead","packages/teams-catalog/catalog/optional/operations/agent-enablement/agents/ai-agent-development-partner/AGENTS.md"
"agent:coder-agent-template:f64c59489d","agent","implemented","Coder Agent Template","skills/paperclip-create-agent/references/agents/coder.md","Engineering Delivery Lead","skills/paperclip-create-agent/references/agents/coder.md"
"agent:qa-agent-template:f91ba6ff0d","agent","implemented","QA Agent Template","skills/paperclip-create-agent/references/agents/qa.md","Engineering Delivery Lead","skills/paperclip-create-agent/references/agents/qa.md"
"agent:securityengineer-agent-template:055079bdf9","agent","implemented","SecurityEngineer Agent Template","skills/paperclip-create-agent/references/agents/securityengineer.md","Engineering Delivery Lead","skills/paperclip-create-agent/references/agents/securityengineer.md"
"agent:ux-designer-agent-template:a4a9e030dc","agent","implemented","UX Designer Agent Template","skills/paperclip-create-agent/references/agents/uxdesigner.md","Engineering Delivery Lead","skills/paperclip-create-agent/references/agents/uxdesigner.md"
"api_endpoint:use-api:b4836ba90f","api_endpoint","implemented","USE /api","server/src/app.ts#/api","Backend Platform Lead","server/src/app.ts"
"api_endpoint:use-api-auth:5aa7e1cef0","api_endpoint","implemented","USE /api/auth","server/src/app.ts#/api/auth","Backend Platform Lead","server/src/app.ts"
"api_endpoint:use-assets:c2ba42d242","api_endpoint","implemented","USE /assets","server/src/app.ts#/assets","Backend Platform Lead","server/src/app.ts"
"api_endpoint:get-admin-users:33fe871543","api_endpoint","implemented","GET /admin/users","server/src/routes/access.ts#/admin/users","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-admin-users-userid-company-access:3b3fbf2f12","api_endpoint","implemented","GET /admin/users/:userId/company-access","server/src/routes/access.ts#/admin/users/:userId/company-access","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:put-admin-users-userid-company-access:3bbce7d1a5","api_endpoint","implemented","PUT /admin/users/:userId/company-access","server/src/routes/access.ts#/admin/users/:userId/company-access","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-admin-users-userid-demote-instance-admin:3a7867c655","api_endpoint","implemented","POST /admin/users/:userId/demote-instance-admin","server/src/routes/access.ts#/admin/users/:userId/demote-instance-admin","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-admin-users-userid-promote-instance-admin:9efb5ddd30","api_endpoint","implemented","POST /admin/users/:userId/promote-instance-admin","server/src/routes/access.ts#/admin/users/:userId/promote-instance-admin","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-board-claim-token:d9c5491ac0","api_endpoint","implemented","GET /board-claim/:token","server/src/routes/access.ts#/board-claim/:token","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-board-claim-token-claim:25b57a422f","api_endpoint","implemented","POST /board-claim/:token/claim","server/src/routes/access.ts#/board-claim/:token/claim","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-bootstrap-claim:8055e4b75b","api_endpoint","implemented","POST /bootstrap/claim","server/src/routes/access.ts#/bootstrap/claim","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-cli-auth-challenges:2e850d8ddd","api_endpoint","implemented","POST /cli-auth/challenges","server/src/routes/access.ts#/cli-auth/challenges","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-cli-auth-challenges-id:c4a6ea60c4","api_endpoint","implemented","GET /cli-auth/challenges/:id","server/src/routes/access.ts#/cli-auth/challenges/:id","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-cli-auth-challenges-id-approve:1d43631fc5","api_endpoint","implemented","POST /cli-auth/challenges/:id/approve","server/src/routes/access.ts#/cli-auth/challenges/:id/approve","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-cli-auth-challenges-id-cancel:f3da6a28a7","api_endpoint","implemented","POST /cli-auth/challenges/:id/cancel","server/src/routes/access.ts#/cli-auth/challenges/:id/cancel","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-cli-auth-me:04f4342f2d","api_endpoint","implemented","GET /cli-auth/me","server/src/routes/access.ts#/cli-auth/me","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-cli-auth-revoke-current:c773ad068f","api_endpoint","implemented","POST /cli-auth/revoke-current","server/src/routes/access.ts#/cli-auth/revoke-current","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-companies-companyid-invites:54237100fc","api_endpoint","implemented","GET /companies/:companyId/invites","server/src/routes/access.ts#/companies/:companyId/invites","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-companies-companyid-invites:f3ce94e1a0","api_endpoint","implemented","POST /companies/:companyId/invites","server/src/routes/access.ts#/companies/:companyId/invites","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-companies-companyid-join-requests:9bd7c19898","api_endpoint","implemented","GET /companies/:companyId/join-requests","server/src/routes/access.ts#/companies/:companyId/join-requests","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-companies-companyid-join-requests-requestid-approve:699471a98d","api_endpoint","implemented","POST /companies/:companyId/join-requests/:requestId/approve","server/src/routes/access.ts#/companies/:companyId/join-requests/:requestId/approve","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-companies-companyid-join-requests-requestid-reject:0f793bb2f6","api_endpoint","implemented","POST /companies/:companyId/join-requests/:requestId/reject","server/src/routes/access.ts#/companies/:companyId/join-requests/:requestId/reject","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-companies-companyid-members:a23f467618","api_endpoint","implemented","GET /companies/:companyId/members","server/src/routes/access.ts#/companies/:companyId/members","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:patch-companies-companyid-members-memberid:30da414d0a","api_endpoint","implemented","PATCH /companies/:companyId/members/:memberId","server/src/routes/access.ts#/companies/:companyId/members/:memberId","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-companies-companyid-members-memberid-archive:0c0c5b3bf5","api_endpoint","implemented","POST /companies/:companyId/members/:memberId/archive","server/src/routes/access.ts#/companies/:companyId/members/:memberId/archive","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:patch-companies-companyid-members-memberid-permissions:c6f459b1e3","api_endpoint","implemented","PATCH /companies/:companyId/members/:memberId/permissions","server/src/routes/access.ts#/companies/:companyId/members/:memberId/permissions","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:patch-companies-companyid-members-memberid-role-and-grants:c4579dea85","api_endpoint","implemented","PATCH /companies/:companyId/members/:memberId/role-and-grants","server/src/routes/access.ts#/companies/:companyId/members/:memberId/role-and-grants","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-companies-companyid-openclaw-invite-prompt:9fa78ee08b","api_endpoint","implemented","POST /companies/:companyId/openclaw/invite-prompt","server/src/routes/access.ts#/companies/:companyId/openclaw/invite-prompt","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-companies-companyid-user-directory:7d2f0cc67b","api_endpoint","implemented","GET /companies/:companyId/user-directory","server/src/routes/access.ts#/companies/:companyId/user-directory","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-invites-inviteid-revoke:15c81b70e1","api_endpoint","implemented","POST /invites/:inviteId/revoke","server/src/routes/access.ts#/invites/:inviteId/revoke","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token:04d08a93b4","api_endpoint","implemented","GET /invites/:token","server/src/routes/access.ts#/invites/:token","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-invites-token-accept:2ef1438eb8","api_endpoint","implemented","POST /invites/:token/accept","server/src/routes/access.ts#/invites/:token/accept","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-logo:0359e06c69","api_endpoint","implemented","GET /invites/:token/logo","server/src/routes/access.ts#/invites/:token/logo","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-onboarding:f4690dfdbc","api_endpoint","implemented","GET /invites/:token/onboarding","server/src/routes/access.ts#/invites/:token/onboarding","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-onboarding-txt:8136c71c72","api_endpoint","implemented","GET /invites/:token/onboarding.txt","server/src/routes/access.ts#/invites/:token/onboarding.txt","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-skills-skillname:798eb6ec7a","api_endpoint","implemented","GET /invites/:token/skills/:skillName","server/src/routes/access.ts#/invites/:token/skills/:skillName","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-skills-index:d6fa5a337c","api_endpoint","implemented","GET /invites/:token/skills/index","server/src/routes/access.ts#/invites/:token/skills/index","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-invites-token-test-resolution:570be3e103","api_endpoint","implemented","GET /invites/:token/test-resolution","server/src/routes/access.ts#/invites/:token/test-resolution","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:post-join-requests-requestid-claim-api-key:fafe951864","api_endpoint","implemented","POST /join-requests/:requestId/claim-api-key","server/src/routes/access.ts#/join-requests/:requestId/claim-api-key","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-skills-skillname:ae576a04b5","api_endpoint","implemented","GET /skills/:skillName","server/src/routes/access.ts#/skills/:skillName","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-skills-available:22c9c8ab43","api_endpoint","implemented","GET /skills/available","server/src/routes/access.ts#/skills/available","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-skills-index:3a397e2a57","api_endpoint","implemented","GET /skills/index","server/src/routes/access.ts#/skills/index","Backend Platform Lead","server/src/routes/access.ts"
"api_endpoint:get-companies-companyid-activity:8a8290c529","api_endpoint","implemented","GET /companies/:companyId/activity","server/src/routes/activity.ts#/companies/:companyId/activity","Backend Platform Lead","server/src/routes/activity.ts"
"api_endpoint:post-companies-companyid-activity:553426d5a8","api_endpoint","implemented","POST /companies/:companyId/activity","server/src/routes/activity.ts#/companies/:companyId/activity","Backend Platform Lead","server/src/routes/activity.ts"
"api_endpoint:get-heartbeat-runs-runid-issues:9f825c252e","api_endpoint","implemented","GET /heartbeat-runs/:runId/issues","server/src/routes/activity.ts#/heartbeat-runs/:runId/issues","Backend Platform Lead","server/src/routes/activity.ts"
"api_endpoint:get-issues-id-activity:392a36c1ad","api_endpoint","implemented","GET /issues/:id/activity","server/src/routes/activity.ts#/issues/:id/activity","Backend Platform Lead","server/src/routes/activity.ts"
"api_endpoint:get-issues-id-runs:99852dc332","api_endpoint","implemented","GET /issues/:id/runs","server/src/routes/activity.ts#/issues/:id/runs","Backend Platform Lead","server/src/routes/activity.ts"
"api_endpoint:get-adapters:fef3859e41","api_endpoint","implemented","GET /adapters","server/src/routes/adapters.ts#/adapters","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:delete-adapters-type:261ac82c9d","api_endpoint","implemented","DELETE /adapters/:type","server/src/routes/adapters.ts#/adapters/:type","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:patch-adapters-type:41c5b8dd7f","api_endpoint","implemented","PATCH /adapters/:type","server/src/routes/adapters.ts#/adapters/:type","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:get-adapters-type-config-schema:560735ad04","api_endpoint","implemented","GET /adapters/:type/config-schema","server/src/routes/adapters.ts#/adapters/:type/config-schema","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:patch-adapters-type-override:c14c9ac392","api_endpoint","implemented","PATCH /adapters/:type/override","server/src/routes/adapters.ts#/adapters/:type/override","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:post-adapters-type-reinstall:8642263b64","api_endpoint","implemented","POST /adapters/:type/reinstall","server/src/routes/adapters.ts#/adapters/:type/reinstall","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:post-adapters-type-reload:2228ac8fa5","api_endpoint","implemented","POST /adapters/:type/reload","server/src/routes/adapters.ts#/adapters/:type/reload","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:get-adapters-type-ui-parser-js:4ce075592a","api_endpoint","implemented","GET /adapters/:type/ui-parser.js","server/src/routes/adapters.ts#/adapters/:type/ui-parser.js","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:post-adapters-install:950e22d07a","api_endpoint","implemented","POST /adapters/install","server/src/routes/adapters.ts#/adapters/install","Backend Platform Lead","server/src/routes/adapters.ts"
"api_endpoint:delete-agents-id:c6de105f68","api_endpoint","implemented","DELETE /agents/:id","server/src/routes/agents.ts#/agents/:id","Backend Platform Lead","server/src/routes/agents.ts"
"api_endpoint:get-agents-id:b7553c57f5","api_endpoint","implemented","GET /agents/:id","server/src/routes/agents.ts#/agents/:id","Backend Platform Lead","server/src/routes/agents.ts"
"api_endpoint:patch-agents-id:94857b88e1","api_endpoint","implemented","PATCH /agents/:id","server/src/routes/agents.ts#/agents/:id","Backend Platform Lead","server/src/routes/agents.ts"
"api_endpoint:post-agents-id-approve:0cd86fce15","api_endpoint","implemented","POST /agents/:id/approve","server/src/routes/agents.ts#/agents/:id/approve","Backend Platform Lead","server/src/routes/agents.ts"
