"id","type","name","path","description","status","owner","dependencies","related_entities","evidence","updated_at"
"api_endpoint:put-admin-users-userid-company-access:3bbce7d1a5","api_endpoint","PUT /admin/users/:userId/company-access","server/src/routes/access.ts#/admin/users/:userId/company-access","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-admin-users-userid-demote-instance-admin:3a7867c655","api_endpoint","POST /admin/users/:userId/demote-instance-admin","server/src/routes/access.ts#/admin/users/:userId/demote-instance-admin","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-admin-users-userid-promote-instance-admin:9efb5ddd30","api_endpoint","POST /admin/users/:userId/promote-instance-admin","server/src/routes/access.ts#/admin/users/:userId/promote-instance-admin","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-board-claim-token:d9c5491ac0","api_endpoint","GET /board-claim/:token","server/src/routes/access.ts#/board-claim/:token","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-board-claim-token-claim:25b57a422f","api_endpoint","POST /board-claim/:token/claim","server/src/routes/access.ts#/board-claim/:token/claim","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-bootstrap-claim:8055e4b75b","api_endpoint","POST /bootstrap/claim","server/src/routes/access.ts#/bootstrap/claim","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-cli-auth-challenges:2e850d8ddd","api_endpoint","POST /cli-auth/challenges","server/src/routes/access.ts#/cli-auth/challenges","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-cli-auth-challenges-id:c4a6ea60c4","api_endpoint","GET /cli-auth/challenges/:id","server/src/routes/access.ts#/cli-auth/challenges/:id","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-cli-auth-challenges-id-approve:1d43631fc5","api_endpoint","POST /cli-auth/challenges/:id/approve","server/src/routes/access.ts#/cli-auth/challenges/:id/approve","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-cli-auth-challenges-id-cancel:f3da6a28a7","api_endpoint","POST /cli-auth/challenges/:id/cancel","server/src/routes/access.ts#/cli-auth/challenges/:id/cancel","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee|document:cli-api-parity-prd:954f149784","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-cli-auth-me:04f4342f2d","api_endpoint","GET /cli-auth/me","server/src/routes/access.ts#/cli-auth/me","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee|document:cli-api-parity-prd:954f149784","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-cli-auth-revoke-current:c773ad068f","api_endpoint","POST /cli-auth/revoke-current","server/src/routes/access.ts#/cli-auth/revoke-current","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-invites:54237100fc","api_endpoint","GET /companies/:companyId/invites","server/src/routes/access.ts#/companies/:companyId/invites","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:invite-create-route-test-ts:d2e0321b0b|test:invite-list-route-test-ts:3a85055679","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-invites:f3ce94e1a0","api_endpoint","POST /companies/:companyId/invites","server/src/routes/access.ts#/companies/:companyId/invites","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-join-requests:9bd7c19898","api_endpoint","GET /companies/:companyId/join-requests","server/src/routes/access.ts#/companies/:companyId/join-requests","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-join-requests-requestid-approve:699471a98d","api_endpoint","POST /companies/:companyId/join-requests/:requestId/approve","server/src/routes/access.ts#/companies/:companyId/join-requests/:requestId/approve","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-join-requests-requestid-reject:0f793bb2f6","api_endpoint","POST /companies/:companyId/join-requests/:requestId/reject","server/src/routes/access.ts#/companies/:companyId/join-requests/:requestId/reject","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-members:a23f467618","api_endpoint","GET /companies/:companyId/members","server/src/routes/access.ts#/companies/:companyId/members","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-companies-companyid-members-memberid:30da414d0a","api_endpoint","PATCH /companies/:companyId/members/:memberId","server/src/routes/access.ts#/companies/:companyId/members/:memberId","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:access-routes-permissions-upgrade-test-ts:967f6cec72","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-members-memberid-archive:0c0c5b3bf5","api_endpoint","POST /companies/:companyId/members/:memberId/archive","server/src/routes/access.ts#/companies/:companyId/members/:memberId/archive","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-companies-companyid-members-memberid-permissions:c6f459b1e3","api_endpoint","PATCH /companies/:companyId/members/:memberId/permissions","server/src/routes/access.ts#/companies/:companyId/members/:memberId/permissions","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-companies-companyid-members-memberid-role-and-grants:c4579dea85","api_endpoint","PATCH /companies/:companyId/members/:memberId/role-and-grants","server/src/routes/access.ts#/companies/:companyId/members/:memberId/role-and-grants","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-openclaw-invite-prompt:9fa78ee08b","api_endpoint","POST /companies/:companyId/openclaw/invite-prompt","server/src/routes/access.ts#/companies/:companyId/openclaw/invite-prompt","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:openclaw-invite-prompt-route-test-ts:308b2c8a49","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-user-directory:7d2f0cc67b","api_endpoint","GET /companies/:companyId/user-directory","server/src/routes/access.ts#/companies/:companyId/user-directory","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:company-user-directory-route-test-ts:b27eb61911","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-invites-inviteid-revoke:15c81b70e1","api_endpoint","POST /invites/:inviteId/revoke","server/src/routes/access.ts#/invites/:inviteId/revoke","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token:04d08a93b4","api_endpoint","GET /invites/:token","server/src/routes/access.ts#/invites/:token","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:invite-summary-route-test-ts:f842cd66de","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-invites-token-accept:2ef1438eb8","api_endpoint","POST /invites/:token/accept","server/src/routes/access.ts#/invites/:token/accept","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:invite-accept-existing-member-test-ts:3b3a31feae","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-logo:0359e06c69","api_endpoint","GET /invites/:token/logo","server/src/routes/access.ts#/invites/:token/logo","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:invite-logo-route-test-ts:8529a976ef","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-onboarding:f4690dfdbc","api_endpoint","GET /invites/:token/onboarding","server/src/routes/access.ts#/invites/:token/onboarding","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:onboarding-spec-ts:b22037fca8","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-onboarding-txt:8136c71c72","api_endpoint","GET /invites/:token/onboarding.txt","server/src/routes/access.ts#/invites/:token/onboarding.txt","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:onboarding-spec-ts:b22037fca8","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-skills-skillname:798eb6ec7a","api_endpoint","GET /invites/:token/skills/:skillName","server/src/routes/access.ts#/invites/:token/skills/:skillName","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-skills-index:d6fa5a337c","api_endpoint","GET /invites/:token/skills/index","server/src/routes/access.ts#/invites/:token/skills/index","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-invites-token-test-resolution:570be3e103","api_endpoint","GET /invites/:token/test-resolution","server/src/routes/access.ts#/invites/:token/test-resolution","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:invite-test-resolution-route-test-ts:7240fd1cca","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-join-requests-requestid-claim-api-key:fafe951864","api_endpoint","POST /join-requests/:requestId/claim-api-key","server/src/routes/access.ts#/join-requests/:requestId/claim-api-key","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-skills-skillname:ae576a04b5","api_endpoint","GET /skills/:skillName","server/src/routes/access.ts#/skills/:skillName","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-skills-available:22c9c8ab43","api_endpoint","GET /skills/available","server/src/routes/access.ts#/skills/available","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-skills-index:3a397e2a57","api_endpoint","GET /skills/index","server/src/routes/access.ts#/skills/index","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:access-ts:581c6f3c38|module:src-routes:b474eba4ee|test:cli-auth-routes-test-ts:73852940ee","server/src/routes/access.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-activity:8a8290c529","api_endpoint","GET /companies/:companyId/activity","server/src/routes/activity.ts#/companies/:companyId/activity","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-activity:553426d5a8","api_endpoint","POST /companies/:companyId/activity","server/src/routes/activity.ts#/companies/:companyId/activity","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee|test:activity-routes-test-ts:084ff2665d","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-heartbeat-runs-runid-issues:9f825c252e","api_endpoint","GET /heartbeat-runs/:runId/issues","server/src/routes/activity.ts#/heartbeat-runs/:runId/issues","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee|test:issues-test-ts:41c2033af2|test:issues-test-tsx:20b390de9e","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-issues-id-activity:392a36c1ad","api_endpoint","GET /issues/:id/activity","server/src/routes/activity.ts#/issues/:id/activity","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-issues-id-recovery-run-evidence:3d22a9149d","api_endpoint","GET /issues/:id/recovery-run-evidence","server/src/routes/activity.ts#/issues/:id/recovery-run-evidence","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-issues-id-runs:99852dc332","api_endpoint","GET /issues/:id/runs","server/src/routes/activity.ts#/issues/:id/runs","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:activity-ts:eff1bc5fa2|module:src-routes:b474eba4ee","server/src/routes/activity.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-adapters:fef3859e41","api_endpoint","GET /adapters","server/src/routes/adapters.ts#/adapters","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:delete-adapters-type:261ac82c9d","api_endpoint","DELETE /adapters/:type","server/src/routes/adapters.ts#/adapters/:type","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-adapters-type:41c5b8dd7f","api_endpoint","PATCH /adapters/:type","server/src/routes/adapters.ts#/adapters/:type","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-adapters-type-config-schema:560735ad04","api_endpoint","GET /adapters/:type/config-schema","server/src/routes/adapters.ts#/adapters/:type/config-schema","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee|test:config-schema-test-ts:50eae4f39e","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-adapters-type-override:c14c9ac392","api_endpoint","PATCH /adapters/:type/override","server/src/routes/adapters.ts#/adapters/:type/override","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-adapters-type-reinstall:8642263b64","api_endpoint","POST /adapters/:type/reinstall","server/src/routes/adapters.ts#/adapters/:type/reinstall","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-adapters-type-reload:2228ac8fa5","api_endpoint","POST /adapters/:type/reload","server/src/routes/adapters.ts#/adapters/:type/reload","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-adapters-type-ui-parser-js:4ce075592a","api_endpoint","GET /adapters/:type/ui-parser.js","server/src/routes/adapters.ts#/adapters/:type/ui-parser.js","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-adapters-install:950e22d07a","api_endpoint","POST /adapters/install","server/src/routes/adapters.ts#/adapters/install","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:adapters-ts:cd49a3227d|module:src-routes:b474eba4ee","server/src/routes/adapters.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-admission-controls:764bca8826","api_endpoint","GET /companies/:companyId/admission-controls","server/src/routes/admission-control.ts#/companies/:companyId/admission-controls","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:admission-control-ts:18801fb10b|module:src-routes:b474eba4ee","server/src/routes/admission-control.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-companies-companyid-admission-controls-transition:dd94cee5f3","api_endpoint","POST /companies/:companyId/admission-controls/transition","server/src/routes/admission-control.ts#/companies/:companyId/admission-controls/transition","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:admission-control-ts:18801fb10b|module:src-routes:b474eba4ee","server/src/routes/admission-control.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-companies-companyid-agent-availability:a699e3826b","api_endpoint","GET /companies/:companyId/agent-availability","server/src/routes/admission-control.ts#/companies/:companyId/agent-availability","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:admission-control-ts:18801fb10b|module:src-routes:b474eba4ee","server/src/routes/admission-control.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:put-companies-companyid-agent-availability:fc66261b70","api_endpoint","PUT /companies/:companyId/agent-availability","server/src/routes/admission-control.ts#/companies/:companyId/agent-availability","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:admission-control-ts:18801fb10b|module:src-routes:b474eba4ee","server/src/routes/admission-control.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:delete-agents-id:c6de105f68","api_endpoint","DELETE /agents/:id","server/src/routes/agents.ts#/agents/:id","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:agents-ts:625e3e5226|module:src-routes:b474eba4ee","server/src/routes/agents.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:get-agents-id:b7553c57f5","api_endpoint","GET /agents/:id","server/src/routes/agents.ts#/agents/:id","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:agents-ts:625e3e5226|module:src-routes:b474eba4ee","server/src/routes/agents.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:patch-agents-id:94857b88e1","api_endpoint","PATCH /agents/:id","server/src/routes/agents.ts#/agents/:id","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:agents-ts:625e3e5226|module:src-routes:b474eba4ee","server/src/routes/agents.ts","1970-01-01T00:00:00.000Z"
"api_endpoint:post-agents-id-approve:0cd86fce15","api_endpoint","POST /agents/:id/approve","server/src/routes/agents.ts#/agents/:id/approve","API endpoint inferred from route registration.","implemented","Backend Platform Lead","","route:agents-ts:625e3e5226|module:src-routes:b474eba4ee","server/src/routes/agents.ts","1970-01-01T00:00:00.000Z"
